ts_code,M0_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,vol,amount,oi
I.DCE,I1505.DCE,2015-01-05,68.473382545074,68.3388572355552,67.93528130699877,68.06980661651758,66.85907883084829,67.26265475940473,67.26265475940473,566526.0,2837754.82,656330.0
I.DCE,I1505.DCE,2015-01-06,67.26265475940473,67.26265475940473,66.99360414036711,69.95316094978091,66.72455352132948,69.95316094978091,69.14600909266805,1075512.0,5535989.08,703550.0
I.DCE,I1505.DCE,2015-01-07,69.95316094978091,69.14600909266805,69.95316094978091,70.08768625929973,68.06980661651758,69.01148378314925,68.74243316411163,871980.0,4458705.0,689604.0
I.DCE,I1505.DCE,2015-01-08,69.01148378314925,68.74243316411163,69.14600909266805,69.54958502122449,68.20433192603639,68.87695847363044,68.87695847363044,595934.0,3051583.26,687766.0
I.DCE,I1505.DCE,2015-01-09,68.87695847363044,68.87695847363044,69.14600909266805,69.14600909266805,68.20433192603639,68.60790785459282,68.60790785459282,855016.0,4362384.18,656326.0
I.DCE,I1505.DCE,2015-01-12,68.60790785459282,68.60790785459282,68.3388572355552,69.8186356402621,66.99360414036711,67.12812944988592,68.20433192603639,1068026.0,5422585.04,608478.0
I.DCE,I1505.DCE,2015-01-13,67.12812944988592,68.20433192603639,66.99360414036711,67.80075599747997,66.59002821181068,67.39718006892353,67.12812944988592,525934.0,2627517.66,586712.0
I.DCE,I1505.DCE,2015-01-14,67.39718006892353,67.12812944988592,66.99360414036711,67.80075599747997,66.05192697373543,66.85907883084829,66.72455352132948,822772.0,4088983.84,565944.0
I.DCE,I1505.DCE,2015-01-15,66.85907883084829,66.72455352132948,66.99360414036711,68.473382545074,66.59002821181068,68.20433192603639,67.39718006892353,674868.0,3384469.4,582836.0
I.DCE,I1505.DCE,2015-01-16,68.20433192603639,67.39718006892353,68.20433192603639,69.01148378314925,67.66623068796115,68.06980661651758,68.20433192603639,604532.0,3067207.92,565718.0
