ts_code,M0_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,vol,amount,oi
B.DCE,B1505.DCE,2015-01-12,7150.243026202933,7132.856417020676,,,,7132.856417020676,7132.856417020676,0.0,0.0,320.0
B.DCE,B1505.DCE,2015-01-13,7132.856417020676,7132.856417020676,7063.309980291651,7128.509764725112,7063.309980291651,7072.00328488278,7089.389894065035,10.0,32.63,318.0
B.DCE,B1505.DCE,2015-01-14,7072.00328488278,7089.389894065035,7065.483306439433,7067.656632587215,7041.576718813831,7041.576718813831,7054.616675700523,8.0,25.97,310.0
B.DCE,B1505.DCE,2015-01-15,7041.576718813831,7054.616675700523,6956.816999050331,7058.963327996087,6956.816999050331,7058.963327996087,7032.883414222702,8.0,25.89,308.0
B.DCE,B1505.DCE,2015-01-16,7058.963327996087,7032.883414222702,7045.923371109395,7045.923371109395,6954.643672902549,7019.84345733601,7006.803500449318,100.0,322.49,334.0
B.DCE,B1505.DCE,2015-01-19,7019.84345733601,7006.803500449318,7019.84345733601,7030.71008807492,7008.9768265971,7008.9768265971,7019.84345733601,8.0,25.84,342.0
B.DCE,B1505.DCE,2015-01-20,7008.9768265971,7019.84345733601,6998.110195858189,6998.110195858189,6998.110195858189,6998.110195858189,6998.110195858189,2.0,6.44,344.0
B.DCE,B1505.DCE,2015-01-21,6998.110195858189,6998.110195858189,7048.096697257177,7048.096697257177,6998.110195858189,6998.110195858189,7022.016783483792,10.0,32.31,346.0
B.DCE,B1505.DCE,2015-01-22,6998.110195858189,7022.016783483792,7019.84345733601,7019.84345733601,7019.84345733601,7019.84345733601,7019.84345733601,2.0,6.46,344.0
B.DCE,B1505.DCE,2015-01-23,7019.84345733601,7019.84345733601,,,,7008.9768265971,7008.9768265971,0.0,0.0,344.0
B.DCE,B1505.DCE,2015-01-26,7008.9768265971,7008.9768265971,,,,7008.9768265971,7008.9768265971,0.0,0.0,344.0
B.DCE,B1505.DCE,2015-01-27,7008.9768265971,7008.9768265971,6998.110195858189,6998.110195858189,6989.416891267061,6989.416891267061,6993.763543562625,6.0,19.31,342.0
B.DCE,B1505.DCE,2015-01-28,6989.416891267061,6993.763543562625,6987.243565119279,6987.243565119279,6972.030282084805,6972.030282084805,6978.550260528151,6.0,19.27,338.0
B.DCE,B1505.DCE,2015-01-29,6972.030282084805,6978.550260528151,7019.84345733601,7019.84345733601,7019.84345733601,7019.84345733601,7019.84345733601,2.0,6.46,336.0
B.DCE,B1505.DCE,2015-01-30,7019.84345733601,7019.84345733601,6976.376934380369,6982.896912823715,6967.683629789241,6972.030282084805,6974.203608232587,8.0,25.67,336.0
B.DCE,B1505.DCE,2015-02-02,6972.030282084805,6974.203608232587,6943.777042163639,6943.777042163639,6939.430389868075,6939.430389868075,7011.150152744882,6.0,19.36,336.0
B.DCE,B1505.DCE,2015-02-03,6939.430389868075,7011.150152744882,6891.617214616869,6954.643672902549,6891.617214616869,6913.35047609469,6926.390432981382,10.0,31.88,334.0
B.DCE,B1505.DCE,2015-02-04,6913.35047609469,6926.390432981382,6943.777042163639,6976.376934380369,6943.777042163639,6956.816999050331,6961.163651345895,14.0,44.85,330.0
B.DCE,B1505.DCE,2015-02-05,6956.816999050331,6961.163651345895,,,,6961.163651345895,6961.163651345895,0.0,0.0,330.0
B.DCE,B1505.DCE,2015-02-06,6961.163651345895,6961.163651345895,7008.9768265971,7008.9768265971,6954.643672902549,6954.643672902549,6972.030282084805,6.0,19.25,330.0
B.DCE,B1505.DCE,2015-02-09,6954.643672902549,6972.030282084805,,,,6972.030282084805,6972.030282084805,0.0,0.0,330.0
B.DCE,B1505.DCE,2015-02-10,6972.030282084805,6972.030282084805,6989.416891267061,6989.416891267061,6924.2171068336,6965.510303641459,6958.990325198113,6.0,19.21,324.0
B.DCE,B1505.DCE,2015-02-11,6965.510303641459,6958.990325198113,6904.657171503562,6976.376934380369,6904.657171503562,6954.643672902549,6945.950368311421,18.0,57.54,320.0
B.DCE,B1505.DCE,2015-02-12,6954.643672902549,6945.950368311421,,,,6945.950368311421,6945.950368311421,0.0,0.0,320.0
B.DCE,B1505.DCE,2015-02-13,6945.950368311421,6945.950368311421,6932.910411424728,6965.510303641459,6932.910411424728,6965.510303641459,6948.123694459203,4.0,12.79,316.0
B.DCE,B1505.DCE,2015-02-16,6965.510303641459,6948.123694459203,,,,6948.123694459203,6948.123694459203,0.0,0.0,316.0
B.DCE,B1505.DCE,2015-02-17,6948.123694459203,6948.123694459203,6759.044319602164,6930.737085276946,6759.044319602164,6930.737085276946,6865.537300843484,40.0,126.37,308.0
B.DCE,B1505.DCE,2015-02-25,6930.737085276946,6865.537300843484,6950.297020606985,6963.336977493677,6880.750583877959,6963.336977493677,6935.0837375725105,14.0,44.69,302.0
B.DCE,B1505.DCE,2015-02-26,6963.336977493677,6935.0837375725105,6924.2171068336,6952.470346754767,6902.4838453557795,6943.777042163639,6926.390432981382,50.0,159.37,320.0
B.DCE,B1505.DCE,2015-02-27,6943.777042163639,6926.390432981382,6941.603716015857,6976.376934380369,6913.35047609469,6963.336977493677,6945.950368311421,42.0,134.26,314.0
B.DCE,B1505.DCE,2015-03-02,6963.336977493677,6945.950368311421,6911.177149946908,7106.776503247292,6911.177149946908,6974.203608232587,7030.71008807492,108.0,349.41,254.0
B.DCE,B1505.DCE,2015-03-03,6974.203608232587,7030.71008807492,6954.643672902549,6993.763543562625,6943.777042163639,6972.030282084805,6963.336977493677,18.0,57.67,248.0
B.DCE,B1505.DCE,2015-03-04,6972.030282084805,6963.336977493677,6943.777042163639,7008.9768265971,6943.777042163639,7008.9768265971,6989.416891267061,44.0,141.53,266.0
B.DCE,B1505.DCE,2015-03-05,7008.9768265971,6989.416891267061,6976.376934380369,6987.243565119279,6976.376934380369,6982.896912823715,6980.723586675933,14.0,44.98,256.0
B.DCE,B1505.DCE,2015-03-06,6982.896912823715,6980.723586675933,6976.376934380369,6980.723586675933,6976.376934380369,6980.723586675933,6978.550260528151,6.0,19.27,254.0
B.DCE,B1505.DCE,2015-03-09,6980.723586675933,6978.550260528151,6976.376934380369,6976.376934380369,6976.376934380369,6976.376934380369,6976.376934380369,4.0,12.84,250.0
B.DCE,B1505.DCE,2015-03-10,6976.376934380369,6976.376934380369,6965.510303641459,6998.110195858189,6965.510303641459,6972.030282084805,6976.376934380369,10.0,32.11,248.0
B.DCE,B1505.DCE,2015-03-11,6972.030282084805,6976.376934380369,6965.510303641459,7008.9768265971,6965.510303641459,7008.9768265971,6989.416891267061,28.0,90.06,246.0
B.DCE,B1505.DCE,2015-03-12,7008.9768265971,6989.416891267061,6976.376934380369,6998.110195858189,6976.376934380369,6987.243565119279,6982.896912823715,8.0,25.71,242.0
B.DCE,B1505.DCE,2015-03-13,6987.243565119279,6982.896912823715,6978.550260528151,6987.243565119279,6954.643672902549,6987.243565119279,6967.683629789241,32.0,102.6,230.0
B.DCE,B1505.DCE,2015-03-16,6987.243565119279,6967.683629789241,6954.643672902549,6954.643672902549,6954.643672902549,6954.643672902549,6954.643672902549,4.0,12.8,226.0
B.DCE,B1505.DCE,2015-03-17,6954.643672902549,6954.643672902549,6954.643672902549,6954.643672902549,6954.643672902549,6954.643672902549,6954.643672902549,2.0,6.4,224.0
B.DCE,B1505.DCE,2015-03-18,6954.643672902549,6954.643672902549,6954.643672902549,6976.376934380369,6937.2570637202925,6937.2570637202925,6950.297020606985,14.0,44.78,228.0
B.DCE,B1505.DCE,2015-03-19,6937.2570637202925,6950.297020606985,6932.910411424728,6941.603716015857,6932.910411424728,6941.603716015857,6939.430389868075,16.0,51.1,230.0
B.DCE,B1505.DCE,2015-03-20,6941.603716015857,6939.430389868075,6987.243565119279,6987.243565119279,6932.910411424728,6965.510303641459,6954.643672902549,12.0,38.4,236.0
B.DCE,B1505.DCE,2015-03-23,6965.510303641459,6954.643672902549,6922.043780685818,6965.510303641459,6922.043780685818,6965.510303641459,6945.950368311421,6.0,19.18,240.0
B.DCE,B1505.DCE,2015-03-24,6965.510303641459,6945.950368311421,6954.643672902549,7015.496805040446,6954.643672902549,7015.496805040446,6974.203608232587,12.0,38.52,236.0
B.DCE,B1505.DCE,2015-03-25,7015.496805040446,6974.203608232587,6926.390432981382,6965.510303641459,6926.390432981382,6965.510303641459,6945.950368311421,4.0,12.79,238.0
B.DCE,B1509.DCE,2015-03-26,6952.476449698708,6952.476449698708,,,,6952.476449698708,6952.476449698708,0.0,0.0,198.0
B.DCE,B1509.DCE,2015-03-27,6952.476449698708,6952.476449698708,6982.874535362601,6982.874535362601,6926.420947701087,6926.420947701087,6954.647741531844,4.0,12.81,198.0
B.DCE,B1509.DCE,2015-03-30,6926.420947701087,6954.647741531844,,,,6954.647741531844,6954.647741531844,0.0,0.0,198.0
B.DCE,B1505.DCE,2015-03-31,6972.028922487693,6985.072942922656,6976.3769292993475,7019.85699741589,6958.98490205273,6967.680915676038,6985.072942922656,22.0,70.71,246.0
B.DCE,B1505.DCE,2015-04-01,6967.680915676038,6985.072942922656,7008.986980386754,7054.641051909125,6911.156827124532,7024.205004227545,7013.334987198409,64.0,206.5,242.0
B.DCE,B1505.DCE,2015-04-02,7024.205004227545,7013.334987198409,6961.1589054585575,7041.597031474162,6961.1589054585575,7041.597031474162,7000.290966763446,4.0,12.88,242.0
B.DCE,B1505.DCE,2015-04-03,7041.597031474162,7000.290966763446,6961.1589054585575,6961.1589054585575,6961.1589054585575,6961.1589054585575,6961.1589054585575,2.0,6.4,240.0
B.DCE,B1505.DCE,2015-04-07,6961.1589054585575,6961.1589054585575,6965.506912270212,6965.506912270212,6965.506912270212,6965.506912270212,6965.506912270212,2.0,6.41,238.0
B.DCE,B1505.DCE,2015-04-08,6965.506912270212,6965.506912270212,7032.901017850853,7032.901017850853,6913.33083053036,7032.901017850853,7000.290966763446,8.0,25.76,240.0
B.DCE,B1505.DCE,2015-04-09,7032.901017850853,7000.290966763446,6989.42094973431,7032.901017850853,6961.1589054585575,7032.901017850853,6978.550932705174,14.0,44.95,228.0
B.DCE,B1505.DCE,2015-04-10,7032.901017850853,6978.550932705174,6956.810898646902,7054.641051909125,6924.200847559496,7006.8129769809275,6993.768956545964,28.0,90.08,210.0
B.DCE,B1505.DCE,2015-04-13,7006.8129769809275,6993.768956545964,6963.332908864384,6967.680915676038,6963.332908864384,6967.680915676038,6965.506912270212,12.0,38.45,198.0
B.DCE,B1509.DCE,2015-04-14,6560.7420722311535,6573.399452434815,6581.837705903923,6605.042902943968,6364.5526790744025,6550.194255394769,6541.756001925662,70.0,217.11,290.0
B.DCE,B1509.DCE,2015-04-15,6550.194255394769,6541.756001925662,6423.620453358155,6556.5229454966,6423.620453358155,6518.550804885615,6535.427311823831,24.0,74.37,290.0
B.DCE,B1603.DCE,2015-04-16,6847.471330826383,6847.471330826383,7290.708344662635,7290.708344662635,6605.312572047553,6849.633462601194,6949.091524242499,244.0,784.31,0.0
