ts_code,M0_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,vol,amount,oi
CU.SHF,CU1503.SHF,2015-01-12,45661.79690898925,45971.36841345698,45507.01115675539,45868.17791196774,45187.12060213874,45362.54445467045,45548.28735735109,403724.0,8911880.75,307588.0
CU.SHF,CU1503.SHF,2015-01-13,45362.54445467045,45548.28735735109,44784.6776463307,45114.887251096276,44248.08703858665,44258.40608873557,44743.401445735006,404006.0,8759476.64,315628.0
CU.SHF,CU1503.SHF,2015-01-14,44258.40608873557,44743.401445735006,43649.58212994905,44062.344135906016,42504.16756341847,42504.16756341847,43494.79637771519,408472.0,8608808.68,309766.0
CU.SHF,CU1503.SHF,2015-01-15,42504.16756341847,43494.79637771519,41895.34360463195,42545.44376401417,41090.457693015866,42225.55320939752,41812.79120344055,1020638.0,20681356.34,312866.0
CU.SHF,CU1503.SHF,2015-01-16,42225.55320939752,41812.79120344055,42638.31521535449,43040.758171162524,41864.38645418517,42349.381811184605,42380.33896163138,656280.0,13478902.41,303626.0
CU.SHF,CU1503.SHF,2015-01-19,42349.381811184605,42380.33896163138,42153.31985835505,43247.139174141004,42050.12935686581,43102.67247205607,42720.867616545875,517860.0,10721865.17,287290.0
CU.SHF,CU1503.SHF,2015-01-20,43102.67247205607,42720.867616545875,42514.486613567395,42916.92956937543,42328.74371088676,42566.081864312015,42658.95331565233,418760.0,8656379.43,276198.0
CU.SHF,CU1503.SHF,2015-01-21,42566.081864312015,42658.95331565233,42834.377168184044,42916.92956937543,42421.61516222708,42576.40091446094,42638.31521535449,351830.0,7270012.29,268638.0
CU.SHF,CU1503.SHF,2015-01-22,42576.40091446094,42638.31521535449,42349.381811184605,43525.75352816196,42235.87225954644,42885.972418928664,42927.24861952436,526812.0,10959265.46,253644.0
CU.SHF,CU1503.SHF,2015-01-23,42885.972418928664,42927.24861952436,42803.42001773727,43133.62962250284,41967.57695567441,42318.42466073784,42524.80566371632,507322.0,10454898.69,243656.0
CU.SHF,CU1503.SHF,2015-01-26,42318.42466073784,42524.80566371632,41977.89600582334,42101.72460761043,40388.76228288902,40729.29093780352,41245.243445249725,497198.0,9937135.03,219780.0
CU.SHF,CU1504.SHF,2015-01-27,40276.51810248777,40697.240966743055,40769.07169966469,41795.225027116605,40686.979433468536,41312.9329632142,41261.62529684161,604476.0,12154952.33,352686.0
CU.SHF,CU1504.SHF,2015-01-28,41312.9329632142,41261.62529684161,41097.440764449304,41261.62529684161,40286.77963576229,40728.02556656661,40728.02556656661,687248.0,13641591.65,372070.0
CU.SHF,CU1504.SHF,2015-01-29,40728.02556656661,40728.02556656661,40748.54863311565,41005.08696497863,40266.25656921325,40348.3488354094,40553.57950089979,602624.0,11909556.45,388782.0
CU.SHF,CU1504.SHF,2015-01-30,40348.3488354094,40553.57950089979,40184.164303017096,40553.57950089979,39907.102904605075,40112.33357009546,40235.47196938969,647928.0,12703851.81,414782.0
CU.SHF,CU1504.SHF,2015-02-02,40112.33357009546,40235.47196938969,40615.1487005469,41425.80982923392,40358.61036868392,41343.71756303776,40871.68703240988,586236.0,11676070.74,416396.0
CU.SHF,CU1504.SHF,2015-02-03,41343.71756303776,40871.68703240988,41159.00996409642,41897.840359861795,41097.440764449304,41826.00962694016,41497.64056215555,543294.0,10987361.16,400826.0
CU.SHF,CU1504.SHF,2015-02-04,41826.00962694016,41497.64056215555,42226.20942464641,43077.916686431505,41908.101893136314,42236.47095792093,42339.08629066612,616042.0,12710975.99,384294.0
CU.SHF,CU1504.SHF,2015-02-05,42236.47095792093,42339.08629066612,42441.70162341132,42626.40922235266,42000.45569260699,42072.286425528626,42267.25555774449,573146.0,11804155.61,390944.0
CU.SHF,CU1504.SHF,2015-02-06,42072.286425528626,42267.25555774449,41938.88649295988,42800.855288019484,41856.79422676372,42759.80915492141,42400.65549031324,522050.0,10787934.68,367218.0
CU.SHF,CU1504.SHF,2015-02-09,42759.80915492141,42400.65549031324,42482.747756509394,42687.978421999775,42113.3325586267,42339.08629066612,42390.393957038716,442210.0,9136037.49,341890.0
CU.SHF,CU1504.SHF,2015-02-10,42339.08629066612,42390.393957038716,42359.60935721516,42616.14768907814,42154.37869172478,42400.65549031324,42400.65549031324,300508.0,6208993.2,326612.0
CU.SHF,CU1504.SHF,2015-02-11,42400.65549031324,42400.65549031324,42062.02489225411,42349.34782394064,41928.62495968536,42174.901758273816,42113.3325586267,358612.0,7359527.96,294416.0
CU.SHF,CU1504.SHF,2015-02-12,42174.901758273816,42113.3325586267,42277.517091019006,42318.56322411708,41908.101893136314,42185.163291548335,42113.3325586267,280814.0,5763546.01,287330.0
CU.SHF,CU1504.SHF,2015-02-13,42185.163291548335,42113.3325586267,42410.91702358776,43385.76268466708,42318.56322411708,43221.57815227477,42821.37835456852,429840.0,8970212.89,270008.0
CU.SHF,CU1504.SHF,2015-02-16,43221.57815227477,42821.37835456852,43026.60902005891,43354.97808484352,42811.116821294,43324.19348501996,43006.08595350987,239460.0,5018683.35,252100.0
CU.SHF,CU1504.SHF,2015-02-17,43324.19348501996,43006.08595350987,43201.05508572573,43396.0242179416,43047.13208660795,43303.67041847092,43201.05508572573,154340.0,3249499.99,236648.0
CU.SHF,CU1504.SHF,2015-02-25,43303.67041847092,43201.05508572573,43416.54728449064,43478.116484137754,43036.87055333343,43180.532019176695,43190.793552451214,93516.0,1968335.85,226524.0
CU.SHF,CU1504.SHF,2015-02-26,43180.532019176695,43190.793552451214,43221.57815227477,43888.57781511852,43129.2243528041,43796.224015647844,43478.116484137754,210814.0,4466513.46,196110.0
CU.SHF,CU1505.SHF,2015-02-27,43448.02672571915,43120.9655976968,43754.646533240106,43877.294456248484,43386.702764214955,43672.88125123452,43631.99861023172,417708.0,8916620.95,334112.0
CU.SHF,CU1505.SHF,2015-03-02,43672.88125123452,43631.99861023172,43540.01266797543,44235.01756502293,43304.937482209374,44153.25228301734,43775.0878537415,402994.0,8630981.78,320530.0
CU.SHF,CU1505.SHF,2015-03-03,44153.25228301734,43775.0878537415,43836.411815245694,44173.69360351874,43366.26144371356,43478.68870647124,43744.425872989406,403956.0,8646647.95,324956.0
CU.SHF,CU1505.SHF,2015-03-04,43478.68870647124,43744.425872989406,43417.36474496705,43499.13002697264,43049.42097594191,43396.923424465655,43335.599462961465,279060.0,5916290.16,328168.0
CU.SHF,CU1505.SHF,2015-03-05,43396.923424465655,43335.599462961465,43519.57134747404,43560.45398847683,43069.86229644331,43437.80606546845,43356.040783462864,313682.0,6653417.66,333640.0
CU.SHF,CU1505.SHF,2015-03-06,43437.80606546845,43356.040783462864,43356.040783462864,43662.66059098382,42988.09701443772,43131.1862579475,43325.378802710766,321600.0,6817213.29,339796.0
CU.SHF,CU1505.SHF,2015-03-09,43131.1862579475,43325.378802710766,43182.28955920099,43284.496161707975,42589.49126466048,43233.39286045448,42926.773052933524,455574.0,9568976.74,322428.0
CU.SHF,CU1505.SHF,2015-03-10,43233.39286045448,42926.773052933524,43253.83418095588,43703.54323198661,43141.4069181982,43161.84823869959,43448.02672571915,374268.0,7955278.04,319692.0
CU.SHF,CU1505.SHF,2015-03-11,43161.84823869959,43448.02672571915,42988.09701443772,43253.83418095588,42834.78711067724,43008.53833493911,43028.97965544051,309400.0,6513830.79,315952.0
CU.SHF,CU1505.SHF,2015-03-12,43008.53833493911,43028.97965544051,42967.65569393632,43550.23332822613,42722.35984791956,43499.13002697264,43018.75899518981,456438.0,9607528.87,311016.0
CU.SHF,CU1505.SHF,2015-03-13,43499.13002697264,43018.75899518981,43652.43993073312,43948.83907800337,43335.599462961465,43785.3085139922,43631.99861023172,415176.0,8863615.11,302458.0
CU.SHF,CU1505.SHF,2015-03-16,43785.3085139922,43631.99861023172,43642.21927048242,43795.529174242896,43376.48210396426,43754.646533240106,43560.45398847683,299488.0,6383463.71,300712.0
CU.SHF,CU1505.SHF,2015-03-17,43754.646533240106,43560.45398847683,43540.01266797543,43907.95643700058,43192.51021945169,43366.26144371356,43591.11596922893,363952.0,7762288.16,291280.0
CU.SHF,CU1505.SHF,2015-03-18,43366.26144371356,43591.11596922893,42967.65569393632,43356.040783462864,42507.72598265489,42538.38796340699,43049.42097594191,392596.0,8269810.77,289070.0
CU.SHF,CU1505.SHF,2015-03-19,42538.38796340699,43049.42097594191,42344.195418643714,43734.20521273871,42027.35495087206,42640.59456591397,42425.9607006493,406544.0,8438930.3,275844.0
CU.SHF,CU1505.SHF,2015-03-20,42640.59456591397,42425.9607006493,42957.43503368562,43437.80606546845,42773.463149173054,42967.65569393632,43059.64163619261,367510.0,7741951.2,270656.0
CU.SHF,CU1505.SHF,2015-03-23,42967.65569393632,43059.64163619261,43417.36474496705,45022.00840432671,43335.599462961465,44654.06463530157,44235.01756502293,593582.0,12845511.81,231790.0
CU.SHF,CU1505.SHF,2015-03-24,44654.06463530157,44235.01756502293,44623.40265454947,45747.6752821263,44531.41671229318,44878.919160816935,44889.139821067634,368804.0,8100754.79,206084.0
CU.SHF,CU1506.SHF,2015-03-25,44756.35503279125,44817.595199312746,44715.52825511026,44848.215282573496,44286.84708945981,44582.841227647026,44572.634533226774,413712.0,9033908.11,317368.0
CU.SHF,CU1506.SHF,2015-03-26,44582.841227647026,44572.634533226774,44603.254616487524,44909.45544909499,44511.39436670528,44838.00858815324,44725.73494953051,419412.0,9190697.67,334338.0
CU.SHF,CU1506.SHF,2015-03-27,44838.00858815324,44725.73494953051,44960.48892119623,45256.48305938345,44256.22700619906,44674.70147742926,44776.76842163175,560376.0,12294434.48,361418.0
CU.SHF,CU1506.SHF,2015-03-30,44674.70147742926,44776.76842163175,44593.04792206727,44899.248754674736,44307.260478300304,44735.941643950755,44521.60106112553,431488.0,9411883.79,370238.0
CU.SHF,CU1506.SHF,2015-03-31,44735.941643950755,44521.60106112553,44725.73494953051,44980.90231003673,44225.606922938314,44246.02031177881,44674.70147742926,421054.0,9216319.87,383528.0
CU.SHF,CU1506.SHF,2015-04-01,44246.02031177881,44674.70147742926,44327.6738671408,44572.634533226774,43970.43956243209,44154.16006199657,44276.64039503956,407462.0,8838839.82,387568.0
CU.SHF,CU1506.SHF,2015-04-02,44154.16006199657,44276.64039503956,44011.266340113085,44531.80775554578,43919.40609033085,44419.534116923045,44246.02031177881,435988.0,9450731.56,378180.0
CU.SHF,CU1506.SHF,2015-04-03,44419.534116923045,44246.02031177881,44205.193534097816,44348.0872559813,44052.09311779408,44174.573450837066,44225.606922938314,273380.0,5923167.18,371554.0
CU.SHF,CU1506.SHF,2015-04-07,44174.573450837066,44225.606922938314,44194.986839677564,44460.36089460404,44194.986839677564,44378.70733924205,44348.0872559813,116826.0,2538524.21,375402.0
CU.SHF,CU1506.SHF,2015-04-08,44378.70733924205,44348.0872559813,44450.15420018379,44725.73494953051,44256.22700619906,44358.29395040155,44480.77428344454,272338.0,5935146.72,372156.0
CU.SHF,CU1506.SHF,2015-04-09,44358.29395040155,44480.77428344454,44276.64039503956,44439.94750576354,43939.81947917135,44205.193534097816,44174.573450837066,238872.0,5169659.71,379268.0
CU.SHF,CU1506.SHF,2015-04-10,44205.193534097816,44174.573450837066,44276.64039503956,44501.187672285036,44041.886423373835,44429.74081134329,44276.64039503956,235236.0,5102355.4,375940.0
