ts_code,M0_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,vol,amount,oi
PM.ZCE,PM1501.ZCE,2015-01-05,,2148.1728801353315,,,,,2148.1728801353315,0.0,0.0,24.0
PM.ZCE,PM1501.ZCE,2015-01-06,2151.420307013843,2148.1728801353315,2151.420307013843,2151.420307013843,2151.420307013843,2151.420307013843,2151.420307013843,18.0,238.5,6.0
PM.ZCE,PM1501.ZCE,2015-01-07,2151.420307013843,2151.420307013843,,,,,2151.420307013843,0.0,0.0,6.0
PM.ZCE,PM1501.ZCE,2015-01-08,,2151.420307013843,,,,,2151.420307013843,0.0,0.0,6.0
PM.ZCE,PM1501.ZCE,2015-01-09,,2151.420307013843,,,,,2151.420307013843,0.0,0.0,6.0
PM.ZCE,PM1501.ZCE,2015-01-12,,2151.420307013843,,,,,2151.420307013843,0.0,0.0,6.0
PM.ZCE,PM1509.ZCE,2015-01-13,2151.420307013843,2197.6874103904847,2151.420307013843,2151.420307013843,2151.420307013843,2151.420307013843,2151.420307013843,4.0,50.22,16.0
PM.ZCE,PM1509.ZCE,2015-01-14,2151.420307013843,2151.420307013843,,,,,2151.420307013843,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-15,,2151.420307013843,,,,,2151.420307013843,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-16,,2151.420307013843,,,,,2151.420307013843,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-19,,2151.420307013843,,,,,2151.420307013843,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-20,,2151.420307013843,,,,,2151.420307013843,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-21,,2151.420307013843,,,,,2151.420307013843,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-22,,2151.420307013843,,,,,2151.420307013843,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-23,2162.558683752664,2151.420307013843,2162.558683752664,2162.558683752664,2162.558683752664,2162.558683752664,2162.558683752664,2.0,25.24,16.0
PM.ZCE,PM1509.ZCE,2015-01-26,2162.558683752664,2162.558683752664,,,,,2162.558683752664,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-27,,2162.558683752664,,,,,2153.9907016458787,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-28,,2153.9907016458787,,,,,2153.9907016458787,0.0,0.0,16.0
PM.ZCE,PM1509.ZCE,2015-01-29,2153.9907016458787,2153.9907016458787,2153.9907016458787,2153.9907016458787,2153.9907016458787,2153.9907016458787,2153.9907016458787,2.0,25.14,14.0
PM.ZCE,PM1509.ZCE,2015-01-30,2153.9907016458787,2153.9907016458787,,,,,2153.9907016458787,0.0,0.0,14.0
PM.ZCE,PM1509.ZCE,2015-02-02,,2153.9907016458787,,,,,2153.9907016458787,0.0,0.0,14.0
PM.ZCE,PM1509.ZCE,2015-02-03,,2153.9907016458787,,,,,2153.9907016458787,0.0,0.0,14.0
PM.ZCE,PM1509.ZCE,2015-02-04,,2153.9907016458787,,,,,2153.9907016458787,0.0,0.0,14.0
PM.ZCE,PM1509.ZCE,2015-02-05,,2153.9907016458787,,,,,2153.9907016458787,0.0,0.0,14.0
PM.ZCE,PM1509.ZCE,2015-02-06,,2153.9907016458787,,,,,2153.9907016458787,0.0,0.0,14.0
PM.ZCE,PM1509.ZCE,2015-02-09,,2153.9907016458787,,,,,2153.9907016458787,0.0,0.0,14.0
PM.ZCE,PM1509.ZCE,2015-02-10,,2153.9907016458787,,,,,2153.9907016458787,0.0,0.0,14.0
PM.ZCE,PM1511.ZCE,2015-02-11,2131.2711242654354,2216.9064543917216,2293.80348552553,2293.80348552553,2131.2711242654354,2131.2711242654354,2212.5373048954825,4.0,50.64,2.0
PM.ZCE,PM1511.ZCE,2015-02-12,2131.2711242654354,2212.5373048954825,,,,,2212.5373048954825,0.0,0.0,2.0
PM.ZCE,PM1511.ZCE,2015-02-13,2153.9907016458787,2212.5373048954825,2123.406655172205,2153.9907016458787,2123.406655172205,2153.9907016458787,2139.1355933586656,4.0,48.95,0.0
PM.ZCE,PM1511.ZCE,2015-02-16,2153.9907016458787,2139.1355933586656,,,,,2139.1355933586656,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-02-17,,2139.1355933586656,,,,,2170.5934697315874,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-02-25,,2170.5934697315874,,,,,2170.5934697315874,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-02-26,,2170.5934697315874,,,,,2170.5934697315874,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-02-27,,2170.5934697315874,,,,,2170.5934697315874,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-03-02,2257.976459656369,2170.5934697315874,2083.2104798068053,2257.976459656369,2083.2104798068053,2257.976459656369,2170.5934697315874,4.0,49.68,0.0
PM.ZCE,PM1511.ZCE,2015-03-03,2257.976459656369,2170.5934697315874,,,,,2170.5934697315874,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-03-04,,2170.5934697315874,,,,,2170.5934697315874,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-03-05,,2170.5934697315874,,,,,2170.5934697315874,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-03-06,,2170.5934697315874,,,,,2170.5934697315874,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-03-09,,2170.5934697315874,,,,,2170.5934697315874,0.0,0.0,0.0
PM.ZCE,PM1511.ZCE,2015-03-10,,2170.5934697315874,,,,,2170.5934697315874,0.0,0.0,0.0
