date,open,high,low,close,volume,open_interest
2024-03-18,13535.0,14545.0,13390.0,14120.0,107920.0,13596.0
2024-03-19,14120.0,14180.0,13735.0,13900.0,36333.0,10284.0
2024-03-20,13920.0,14110.0,13830.0,13935.0,33055.0,22966.0
2024-03-21,13885.0,13900.0,13560.0,13595.0,39837.0,22213.0
2024-03-22,13585.0,13690.0,13360.0,13520.0,33048.0,20992.0
2024-03-25,13590.0,13680.0,13420.0,13500.0,23878.0,21018.0
2024-03-26,13520.0,13610.0,13385.0,13425.0,18145.0,20142.0
2024-03-27,13450.0,13525.0,13190.0,13300.0,22154.0,20238.0
2024-03-28,13280.0,13330.0,13175.0,13290.0,12785.0,19405.0
2024-03-29,13285.0,13390.0,13185.0,13340.0,15062.0,18069.0
2024-04-01,13350.0,13590.0,13340.0,13575.0,22878.0,17385.0
2024-04-02,13580.0,13580.0,13365.0,13420.0,14373.0,16439.0
2024-04-03,13430.0,13620.0,13265.0,13270.0,20497.0,15534.0
2024-04-08,13280.0,13615.0,13070.0,13570.0,17488.0,14395.0
2024-04-09,13570.0,13795.0,13530.0,13765.0,19146.0,14546.0
2024-04-10,13750.0,13770.0,13565.0,13640.0,13210.0,13032.0
2024-04-11,13630.0,13630.0,13395.0,13490.0,13265.0,12602.0
2024-04-12,13480.0,13490.0,13125.0,13235.0,21551.0,12675.0
2024-04-15,13240.0,13320.0,13090.0,13215.0,14074.0,12133.0
2024-04-16,13215.0,13285.0,13030.0,13065.0,18145.0,12111.0
2024-04-17,13070.0,13245.0,13025.0,13220.0,12240.0,11700.0
2024-04-18,13250.0,13275.0,13030.0,13225.0,13573.0,11496.0
2024-04-19,13225.0,13375.0,13080.0,13170.0,18181.0,11104.0
2024-04-22,13160.0,13250.0,12910.0,12930.0,16644.0,11628.0
2024-04-23,12890.0,12960.0,12800.0,12835.0,15452.0,10816.0
2024-04-24,12820.0,12905.0,12750.0,12795.0,11880.0,9251.0
2024-04-25,12780.0,12915.0,12710.0,12910.0,11243.0,10225.0
2024-04-26,12790.0,13170.0,12675.0,13150.0,34760.0,12365.0
2024-04-29,13080.0,13175.0,12950.0,13115.0,26268.0,11586.0
2024-04-30,13150.0,13345.0,12940.0,12975.0,28965.0,11166.0
2024-05-06,12915.0,13020.0,12870.0,12920.0,11682.0,11658.0
2024-05-07,12960.0,13210.0,12935.0,13095.0,24180.0,10857.0
2024-05-08,13095.0,13200.0,13065.0,13095.0,19206.0,10303.0
2024-05-09,13100.0,13115.0,12930.0,13020.0,20123.0,9468.0
2024-05-10,13220.0,13395.0,13220.0,13275.0,28409.0,24191.0
2024-05-13,13260.0,13390.0,13015.0,13380.0,53136.0,27564.0
2024-05-14,13440.0,13585.0,13200.0,13205.0,50351.0,31520.0
2024-05-15,13210.0,13340.0,13130.0,13325.0,31326.0,33045.0
2024-05-16,13320.0,13535.0,13200.0,13480.0,40458.0,36687.0
2024-05-17,13490.0,13535.0,13415.0,13515.0,29373.0,37715.0
2024-05-20,13530.0,13740.0,13435.0,13735.0,47436.0,39002.0
2024-05-21,13785.0,13935.0,13595.0,13665.0,48352.0,37791.0
2024-05-22,13670.0,13770.0,13505.0,13670.0,34049.0,37785.0
2024-05-23,13660.0,13870.0,13510.0,13570.0,50713.0,38139.0
2024-05-24,13590.0,13960.0,13565.0,13760.0,58589.0,35681.0
2024-05-27,13820.0,13935.0,13665.0,13750.0,42665.0,24008.0
2024-05-28,13780.0,14260.0,13760.0,13880.0,65434.0,22921.0
2024-05-29,13930.0,14395.0,13885.0,14395.0,43735.0,23473.0
2024-05-30,14395.0,14625.0,14230.0,14505.0,79068.0,21493.0
2024-05-31,14545.0,14840.0,14170.0,14340.0,103548.0,19107.0
2024-06-03,14405.0,14485.0,14065.0,14220.0,50053.0,17277.0
2024-06-04,14245.0,14260.0,13990.0,14255.0,38862.0,16359.0
2024-06-05,14230.0,14465.0,14140.0,14315.0,67179.0,17037.0
2024-06-06,14370.0,14960.0,14255.0,14935.0,81254.0,22375.0
2024-06-07,15010.0,16010.0,14930.0,15790.0,429243.0,33887.0
2024-06-11,15855.0,16360.0,15265.0,15340.0,321869.0,31358.0
2024-06-12,15395.0,16630.0,15315.0,16555.0,589991.0,57112.0
2024-06-13,16650.0,16715.0,15390.0,15830.0,864358.0,42636.0
2024-06-14,15830.0,16120.0,15360.0,15465.0,786403.0,40205.0
2024-06-17,15380.0,15540.0,15150.0,15220.0,459605.0,37249.0
2024-06-18,15240.0,15640.0,14995.0,15090.0,347202.0,41138.0
2024-06-19,15020.0,15320.0,14885.0,15225.0,193960.0,37476.0
2024-06-20,15280.0,15485.0,15080.0,15170.0,225178.0,33825.0
2024-06-21,15245.0,15450.0,15070.0,15205.0,157933.0,28564.0
2024-06-24,15190.0,15505.0,15000.0,15020.0,210930.0,31879.0
2024-06-25,15100.0,15455.0,14925.0,15335.0,183048.0,23149.0
2024-06-26,15300.0,15320.0,14890.0,15155.0,103569.0,16314.0
2024-06-27,15135.0,15160.0,14715.0,14805.0,158453.0,42088.0
2024-06-28,14875.0,14920.0,14640.0,14835.0,118976.0,33363.0
2024-07-01,14945.0,15080.0,14705.0,15000.0,116896.0,36626.0
2024-07-02,15030.0,15240.0,14930.0,15175.0,97861.0,36988.0
2024-07-03,15205.0,15230.0,14975.0,15185.0,73926.0,34334.0
2024-07-04,15165.0,15245.0,14860.0,14985.0,78794.0,32108.0
2024-07-05,14975.0,15020.0,14715.0,14720.0,78219.0,29896.0
2024-07-08,14750.0,14945.0,14675.0,14920.0,73503.0,29484.0
2024-07-09,14955.0,15090.0,14810.0,15055.0,84508.0,28602.0
2024-07-10,15040.0,15045.0,14540.0,14640.0,92808.0,26188.0
2024-07-11,14685.0,14860.0,14680.0,14770.0,52033.0,21720.0
2024-07-12,14800.0,14860.0,14655.0,14685.0,46788.0,21295.0
2024-07-15,14580.0,14715.0,14400.0,14500.0,69613.0,44795.0
2024-07-16,14495.0,14560.0,14375.0,14535.0,54296.0,45809.0
2024-07-17,14550.0,14725.0,14500.0,14600.0,61638.0,46275.0
2024-07-18,14610.0,14700.0,14500.0,14685.0,54949.0,47147.0
2024-07-19,14610.0,14720.0,14460.0,14670.0,88057.0,47773.0
2024-07-22,14730.0,14955.0,14670.0,14720.0,153760.0,53003.0
2024-07-23,14710.0,14820.0,14570.0,14585.0,84295.0,52420.0
2024-07-24,14565.0,14945.0,14560.0,14885.0,112205.0,58061.0
2024-07-25,14885.0,14905.0,14600.0,14635.0,103416.0,48970.0
2024-07-26,14645.0,14930.0,14640.0,14655.0,126259.0,40289.0
2024-07-29,14625.0,14695.0,14425.0,14485.0,91799.0,37271.0
2024-07-30,14450.0,14500.0,14140.0,14185.0,110340.0,34204.0
2024-07-31,14185.0,14385.0,14070.0,14340.0,85624.0,25973.0
2024-08-01,14360.0,14420.0,14240.0,14245.0,54988.0,23492.0
2024-08-02,14245.0,14430.0,14225.0,14310.0,49459.0,20875.0
2024-08-05,14245.0,14320.0,14020.0,14060.0,69959.0,18972.0
2024-08-06,14020.0,14070.0,13795.0,13895.0,67838.0,17548.0
2024-08-07,13905.0,14065.0,13840.0,14035.0,46924.0,16450.0
2024-08-08,14050.0,14205.0,13970.0,14050.0,46743.0,15083.0
2024-08-09,14050.0,14235.0,13995.0,14115.0,38173.0,13254.0
2024-08-12,14140.0,14170.0,13950.0,14150.0,30575.0,12220.0
2024-08-13,14080.0,14310.0,14060.0,14275.0,54988.0,48161.0
2024-08-14,14275.0,14290.0,14115.0,14135.0,53948.0,48274.0
2024-08-15,14135.0,14385.0,14060.0,14345.0,74191.0,48982.0
2024-08-16,14345.0,14395.0,14205.0,14210.0,59561.0,50427.0
2024-08-19,14165.0,14455.0,14120.0,14435.0,61260.0,52843.0
2024-08-20,14410.0,14660.0,14350.0,14605.0,66153.0,55843.0
2024-08-21,14585.0,14650.0,14525.0,14610.0,46915.0,56820.0
2024-08-22,14650.0,14685.0,14510.0,14595.0,50782.0,55478.0
2024-08-23,14585.0,14760.0,14565.0,14675.0,58256.0,54060.0
2024-08-26,14710.0,14820.0,14615.0,14810.0,61849.0,38934.0
2024-08-27,14820.0,15025.0,14740.0,15010.0,50646.0,38561.0
2024-08-28,15015.0,15450.0,14990.0,15215.0,140295.0,37759.0
2024-08-29,15190.0,15360.0,15100.0,15155.0,77212.0,35952.0
2024-08-30,15140.0,15215.0,15025.0,15120.0,81084.0,27898.0
2024-09-02,15100.0,15130.0,14860.0,14925.0,67374.0,23214.0
2024-09-03,14920.0,14960.0,14690.0,14725.0,51346.0,19512.0
2024-09-04,14700.0,14765.0,14570.0,14585.0,40623.0,16613.0
2024-09-05,14580.0,14820.0,14580.0,14705.0,48414.0,15332.0
2024-09-06,14730.0,14950.0,14695.0,14935.0,49773.0,14115.0
2024-09-09,14960.0,15065.0,14750.0,14980.0,72901.0,13054.0
2024-09-10,15005.0,15145.0,14900.0,14950.0,50020.0,11562.0
2024-09-11,14965.0,15080.0,14860.0,14975.0,88987.0,54059.0
2024-09-12,15055.0,15405.0,15040.0,15375.0,128908.0,61265.0
2024-09-13,15380.0,15565.0,15275.0,15370.0,93060.0,61610.0
2024-09-18,15820.0,15970.0,15725.0,15870.0,94355.0,62730.0
2024-09-19,15815.0,16240.0,15795.0,16125.0,116379.0,65736.0
2024-09-20,16155.0,16185.0,15845.0,15870.0,100986.0,64504.0
2024-09-23,15800.0,15820.0,15265.0,15355.0,126106.0,57479.0
2024-09-24,15400.0,15875.0,15340.0,15865.0,100676.0,51614.0
2024-09-25,15920.0,16580.0,15725.0,15775.0,199835.0,52973.0
2024-09-26,15720.0,16190.0,15670.0,15820.0,171865.0,36354.0
2024-09-27,15925.0,15995.0,15575.0,15700.0,123412.0,29895.0
2024-09-30,15695.0,16480.0,15630.0,16385.0,146609.0,23422.0
2024-10-08,16580.0,16600.0,16090.0,16285.0,96107.0,22958.0
2024-10-09,16310.0,16650.0,16220.0,16220.0,143593.0,23403.0
2024-10-10,16175.0,16220.0,15310.0,15340.0,144186.0,22039.0
2024-10-11,15415.0,15625.0,15390.0,15560.0,104999.0,18093.0
2024-10-14,15600.0,15980.0,15475.0,15825.0,71002.0,17045.0
2024-10-15,15895.0,15960.0,15675.0,15815.0,52256.0,15000.0
2024-10-16,15800.0,15845.0,15355.0,15460.0,55585.0,13328.0
2024-10-17,15430.0,15540.0,15245.0,15325.0,39070.0,11581.0
