ts_code,M0_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,vol,amount,oi
EB.DCE,EB2005.DCE,2019-09-26,5293.646164222845,5256.84822663639,5322.558829469345,5361.9851911691185,5245.677424154788,5293.646164222845,5302.845648619459,113696.0,458809.09,17058.0
EB.DCE,EB2005.DCE,2019-09-27,5293.646164222845,5302.845648619459,5269.990347202981,5301.531436562799,5191.794729831765,5217.421864936618,5241.73478798481,39914.0,159206.0,15074.0
EB.DCE,EB2005.DCE,2019-09-30,5217.421864936618,5241.73478798481,5194.423153945083,5256.19112060806,5194.423153945083,5241.077681956481,5227.93556138989,13738.0,54655.87,13464.0
EB.DCE,EB2005.DCE,2019-10-08,5241.077681956481,5227.93556138989,5223.992925219913,5255.534014579731,5204.2797443700265,5235.820833729845,5231.878197559868,5470.0,21776.79,14208.0
EB.DCE,EB2005.DCE,2019-10-09,5235.820833729845,5231.878197559868,5237.792151814833,5268.676135146322,5217.421864936618,5225.307137276572,5239.763469899822,12898.0,51428.82,15982.0
EB.DCE,EB2005.DCE,2019-10-10,5225.307137276572,5239.763469899822,5223.992925219913,5235.820833729845,5148.425731962015,5153.682580188651,5172.738655010208,44770.0,176219.78,21110.0
EB.DCE,EB2005.DCE,2019-10-11,5153.682580188651,5172.738655010208,5146.454413877026,5177.995503236844,5121.484384800503,5142.511777707049,5147.768625933685,29642.0,116111.92,22516.0
EB.DCE,EB2005.DCE,2019-10-14,5142.511777707049,5147.768625933685,5143.825989763708,5158.282322386958,5096.514355723981,5105.713840120594,5122.798596857162,29722.0,115859.95,29566.0
EB.DCE,EB2005.DCE,2019-10-15,5105.713840120594,5122.798596857162,5099.142779837299,5099.142779837299,4988.748967077934,5026.204010692719,5038.031919202651,63492.0,243425.28,41682.0
EB.DCE,EB2005.DCE,2019-10-16,5026.204010692719,5038.031919202651,5043.288767429287,5043.9458734576165,4921.724152188321,4945.379969208184,4980.2065887096505,72992.0,276609.33,49354.0
EB.DCE,EB2005.DCE,2019-10-17,4945.379969208184,4980.2065887096505,4934.866272754912,4940.123120981548,4879.0122603469,4913.838879848366,4903.982289423423,77818.0,290387.34,56138.0
EB.DCE,EB2005.DCE,2019-10-18,4913.838879848366,4903.982289423423,4921.724152188321,4976.921058568002,4906.610713536741,4958.522089774775,4946.694181264843,83618.0,314744.25,52790.0
EB.DCE,EB2005.DCE,2019-10-21,4958.522089774775,4946.694181264843,4967.721574171389,4984.149224879628,4905.953607508412,4924.352576301639,4944.722863179854,51658.0,194374.88,50434.0
EB.DCE,EB2005.DCE,2019-10-22,4924.352576301639,4944.722863179854,4930.266530556604,4934.209166726582,4868.498563893627,4907.9249255934,4906.610713536741,45254.0,168971.95,53952.0
EB.DCE,EB2005.DCE,2019-10-23,4907.9249255934,4906.610713536741,4929.609424528275,4938.151802896559,4890.183062828502,4893.46859297015,4908.58203162173,35850.0,133906.21,57744.0
EB.DCE,EB2005.DCE,2019-10-24,4893.46859297015,4908.58203162173,4882.297790488547,4957.207877718116,4862.584609638661,4934.209166726582,4929.609424528275,68886.0,258416.06,58202.0
EB.DCE,EB2005.DCE,2019-10-25,4934.209166726582,4929.609424528275,4941.437333038207,4948.008393321503,4898.725441196786,4899.382547225116,4923.695470273309,30064.0,112636.37,57380.0
EB.DCE,EB2005.DCE,2019-10-28,4899.382547225116,4923.695470273309,4895.4399110551385,4929.609424528275,4869.812775950286,4882.297790488547,4900.696759281775,43822.0,163423.18,62422.0
EB.DCE,EB2005.DCE,2019-10-29,4882.297790488547,4900.696759281775,4882.297790488547,4899.382547225116,4842.871428788774,4851.413807157059,4869.812775950286,48806.0,180874.25,68518.0
EB.DCE,EB2005.DCE,2019-10-30,4851.413807157059,4869.812775950286,4842.871428788774,4861.927503610332,4813.3016575139445,4820.52982382557,4834.329050420491,78382.0,288345.94,85466.0
EB.DCE,EB2005.DCE,2019-10-31,4820.52982382557,4834.329050420491,4810.016127372297,4832.357732335502,4807.387703258979,4813.3016575139445,4817.2442936839225,46746.0,171359.04,90862.0
EB.DCE,EB2005.DCE,2019-11-01,4813.3016575139445,4817.2442936839225,4807.387703258979,4829.729308222183,4760.076069219252,4762.70449333257,4792.274264607399,90632.0,330512.05,100808.0
EB.DCE,EB2005.DCE,2019-11-04,4762.70449333257,4792.274264607399,4764.675811417558,4810.6732334006265,4764.018705389229,4804.759279145661,4783.731886239115,62688.0,228192.72,104660.0
EB.DCE,EB2005.DCE,2019-11-05,4804.759279145661,4783.731886239115,4805.41638517399,4844.185640845433,4800.159536947353,4817.2442936839225,4820.52982382557,73658.0,270198.11,99802.0
EB.DCE,EB2005.DCE,2019-11-06,4817.2442936839225,4820.52982382557,4833.671944392161,4837.614580562138,4812.644551485615,4816.587187655593,4821.844035882229,40314.0,147930.52,103980.0
EB.DCE,EB2005.DCE,2019-11-07,4816.587187655593,4821.844035882229,4814.6158695706035,4820.52982382557,4749.562372765979,4769.275553615865,4783.074780210785,69388.0,252565.52,115178.0
EB.DCE,EB2005.DCE,2019-11-08,4769.275553615865,4783.074780210785,4792.274264607399,4792.931370635729,4645.73962028991,4656.9104227715125,4710.793117094535,144936.0,519566.88,141620.0
EB.DCE,EB2005.DCE,2019-11-11,4656.9104227715125,4710.793117094535,4657.567528799842,4663.4814830548075,4568.858214975353,4575.429275258648,4614.198530930092,159342.0,559465.4,146960.0
EB.DCE,EB2005.DCE,2019-11-12,4575.429275258648,4614.198530930092,4572.143745117,4587.9142897969095,4537.317125615535,4567.544002918694,4559.658730578739,140044.0,485899.82,153906.0
EB.DCE,EB2005.DCE,2019-11-13,4567.544002918694,4559.658730578739,4566.886896890364,4644.425408233251,4560.972942635398,4576.0863812869775,4601.056410363501,216358.0,757575.49,148480.0
EB.DCE,EB2005.DCE,2019-11-14,4576.0863812869775,4601.056410363501,4583.9716536269325,4587.9142897969095,4515.632626680659,4560.315836607068,4547.173716040477,151534.0,524317.35,151002.0
EB.DCE,EB2005.DCE,2019-11-15,4560.315836607068,4547.173716040477,4560.315836607068,4594.4853500802055,4550.459246182126,4566.229790862035,4570.829533060341,127474.0,443401.06,146132.0
EB.DCE,EB2005.DCE,2019-11-18,4566.229790862035,4570.829533060341,4566.886896890364,4612.227212845103,4557.030306465421,4602.37062242016,4586.6000777402505,124220.0,433578.89,143798.0
EB.DCE,EB2005.DCE,2019-11-19,4602.37062242016,4586.6000777402505,4597.770880221853,4612.884318873433,4541.259761785512,4569.515321003682,4573.457957173659,121994.0,424572.8,146794.0
EB.DCE,EB2005.DCE,2019-11-20,4569.515321003682,4573.457957173659,4564.915578805376,4566.886896890364,4526.146323133932,4553.744776323773,4548.487928097136,115786.0,400780.14,156852.0
EB.DCE,EB2005.DCE,2019-11-21,4553.744776323773,4548.487928097136,4555.058988380432,4594.4853500802055,4541.916867813841,4582.6574415702735,4571.486639088671,120230.0,418250.46,167874.0
EB.DCE,EB2005.DCE,2019-11-22,4582.6574415702735,4571.486639088671,4583.9716536269325,4629.969075610001,4574.7721692303185,4590.542713910228,4599.742198306842,141002.0,493573.6,173650.0
EB.DCE,EB2005.DCE,2019-11-25,4590.542713910228,4599.742198306842,4590.542713910228,4656.9104227715125,4590.542713910228,4656.253316743183,4620.112485185057,136864.0,481207.22,176850.0
EB.DCE,EB2005.DCE,2019-11-26,4656.253316743183,4620.112485185057,4655.596210714853,4702.250738726251,4623.398015326705,4698.308102556274,4666.109907168126,196082.0,696194.86,177746.0
EB.DCE,EB2005.DCE,2019-11-27,4698.308102556274,4666.109907168126,4700.279420641263,4754.162114964285,4682.537557876365,4692.394148301308,4718.02128340616,273166.0,980771.64,188986.0
EB.DCE,EB2005.DCE,2019-11-28,4692.394148301308,4718.02128340616,4704.879162839569,4727.220767802774,4669.395437309774,4699.622314612933,4700.279420641263,161864.0,578912.92,189910.0
EB.DCE,EB2005.DCE,2019-11-29,4699.622314612933,4700.279420641263,4707.507586952887,4707.507586952887,4645.73962028991,4681.880451848035,4675.966497593069,135114.0,480791.01,189486.0
EB.DCE,EB2005.DCE,2019-12-02,4681.880451848035,4675.966497593069,4674.65228553641,4694.365466386296,4606.313258590137,4636.540135893296,4645.08251426158,153790.0,543634.68,193284.0
EB.DCE,EB2005.DCE,2019-12-03,4636.540135893296,4645.08251426158,4635.883029864966,4725.249449717785,4634.568817808307,4709.478905037876,4681.880451848035,191566.0,682458.74,183236.0
EB.DCE,EB2005.DCE,2019-12-04,4709.478905037876,4681.880451848035,4711.450223122864,4773.218189785843,4702.250738726251,4715.392859292842,4733.7918280860695,217702.0,784169.91,185188.0
EB.DCE,EB2005.DCE,2019-12-05,4715.392859292842,4733.7918280860695,4731.163403972751,4812.644551485615,4731.163403972751,4798.188218862365,4774.532401842502,220546.0,801287.55,180650.0
