ts_code,M0_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,vol,amount,oi
TL.CFX,TL2306.CFX,2023-04-21,94.41159378842886,94.06813616629032,94.29383688940995,94.48028531285658,94.21533229006398,94.41159378842886,94.35271533891941,11587.0,1113410.81,4556.0
TL.CFX,TL2306.CFX,2023-04-24,94.41159378842886,94.35271533891941,94.48028531285658,94.60785528679375,94.4606591630201,94.56860298712078,94.55878991220253,4385.0,422458.9,5430.0
TL.CFX,TL2306.CFX,2023-04-25,94.56860298712078,94.55878991220253,94.59804221187552,94.67654681122147,94.51953761252955,94.59804221187552,94.57841606203903,7308.0,704459.61,6115.0
TL.CFX,TL2306.CFX,2023-04-26,94.59804221187552,94.57841606203903,94.63729451154849,94.70598603597621,94.57841606203903,94.62748143663025,94.617668361712,5745.0,553962.93,6419.0
TL.CFX,TL2306.CFX,2023-04-27,94.62748143663025,94.617668361712,94.76486448548566,94.98075213368705,94.66673373630321,94.98075213368705,94.92187368417758,4479.0,432790.8,6411.0
TL.CFX,TL2306.CFX,2023-04-28,94.98075213368705,94.92187368417758,94.98075213368705,94.98075213368705,94.74523833564918,94.83355600991338,94.83355600991338,4379.0,423180.53,6370.0
TL.CFX,TL2306.CFX,2023-05-04,94.83355600991338,94.83355600991338,95.07888288286948,95.28495745615261,95.07888288286948,95.28495745615261,95.24570515647964,4220.0,409442.83,6731.0
TL.CFX,TL2306.CFX,2023-05-05,95.28495745615261,95.24570515647964,95.34383590566208,95.7461719773101,95.31439668090735,95.62841507829117,95.62841507829117,5865.0,570741.86,7262.0
TL.CFX,TL2306.CFX,2023-05-08,95.62841507829117,95.62841507829117,95.55972355386345,95.55972355386345,95.23589208156139,95.28495745615261,95.30458360598911,5165.0,502171.02,7548.0
TL.CFX,TL2306.CFX,2023-05-09,95.28495745615261,95.30458360598911,95.33402283074385,95.4125274300898,95.26533130631613,95.35364898058033,95.32420975582559,5418.0,526332.19,7501.0
TL.CFX,TL2306.CFX,2023-05-10,95.35364898058033,95.32420975582559,95.49103202943574,95.58916277861819,95.43215357992628,95.45177972976276,95.4812189545175,6545.0,637093.76,7294.0
TL.CFX,TL2306.CFX,2023-05-11,95.45177972976276,95.4812189545175,95.68729352780063,95.86392887632903,95.57934970369995,95.62841507829117,95.62841507829117,4683.0,456524.44,6556.0
TL.CFX,TL2306.CFX,2023-05-12,95.62841507829117,95.62841507829117,95.47140587959926,95.58916277861819,95.42234050500804,95.53028432910872,95.50084510435398,6230.0,606391.86,6166.0
TL.CFX,TL2306.CFX,2023-05-15,95.53028432910872,95.50084510435398,95.44196665484453,95.57934970369995,95.30458360598911,95.4125274300898,95.35364898058033,3779.0,367521.42,5713.0
TL.CFX,TL2306.CFX,2023-05-16,95.4125274300898,95.35364898058033,95.4125274300898,95.47140587959926,95.27514438123437,95.44196665484453,95.43215357992628,3187.0,309741.71,4943.0
TL.CFX,TL2306.CFX,2023-05-17,95.44196665484453,95.43215357992628,95.47140587959926,95.53028432910872,95.29477053107087,95.3929012802533,95.34383590566208,1931.0,187761.09,4535.0
TL.CFX,TL2306.CFX,2023-05-18,95.3929012802533,95.34383590566208,95.29477053107087,95.36346205549857,95.15738748221544,95.35364898058033,95.30458360598911,2078.0,201651.34,4092.0
TL.CFX,TL2309.CFX,2023-05-19,95.31397165342817,95.23522418123696,95.31397165342817,95.48131003183448,95.27459791733257,95.45177972976278,95.42224942769107,5917.0,573270.07,8538.0
TL.CFX,TL2309.CFX,2023-05-22,95.45177972976278,95.42224942769107,95.45177972976278,95.54037063597788,95.37303225757157,95.44193629573887,95.43209286171498,6401.0,620728.15,8883.0
TL.CFX,TL2309.CFX,2023-05-23,95.44193629573887,95.43209286171498,95.49115346585837,95.71755244840809,95.49115346585837,95.62896154219298,95.66833527828858,5062.0,491690.22,9249.0
TL.CFX,TL2309.CFX,2023-05-24,95.62896154219298,95.66833527828858,95.59943124012129,95.7372393164559,95.55021407000177,95.66833527828858,95.69786558036029,4825.0,469027.17,9529.0
TL.CFX,TL2309.CFX,2023-05-25,95.66833527828858,95.69786558036029,95.63880497621687,95.65849184426469,95.44193629573887,95.52068376793008,95.52068376793008,6307.0,612110.85,9929.0
TL.CFX,TL2309.CFX,2023-05-26,95.52068376793008,95.52068376793008,95.47146659781058,95.56990093804959,95.22538074721305,95.29428478538037,95.29428478538037,6532.0,632914.92,10062.0
TL.CFX,TL2309.CFX,2023-05-29,95.29428478538037,95.29428478538037,95.19585044514136,95.47146659781058,95.18600701111747,95.47146659781058,95.40256255964327,6163.0,596883.86,10116.0
