ts_code,M0_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,vol,amount,oi
IF.CFX,IF1501.CFX,2015-01-12,6495.323162048059,6620.884681223704,6567.1252038053935,6581.853827755615,6376.757739248769,6512.997510788326,6506.0014144119705,1268691.0,134092891.146,81457.0
IF.CFX,IF1501.CFX,2015-01-13,6512.997510788326,6506.0014144119705,6509.683570399527,6570.439144194193,6445.982271814814,6498.268886838104,6475.807735314015,1104965.0,117187449.99,77162.0
IF.CFX,IF1501.CFX,2015-01-14,6498.268886838104,6475.807735314015,6510.051785998282,6560.497323027794,6391.486363198991,6451.505505796147,6439.72260663597,1026731.0,108602078.346,63228.0
IF.CFX,IF1501.CFX,2015-01-15,6451.505505796147,6439.72260663597,6460.342680166281,6678.6945302283275,6412.474652328058,6673.907727444505,6617.202525236149,748861.0,79534435.11,21979.0
IF.CFX,IF1502.CFX,2015-01-16,6891.42612022906,6828.940065169973,6897.412808138913,6948.29965537266,6850.64180884319,6860.744344691066,6893.296960200889,1188668.0,131469595.524,114442.0
IF.CFX,IF1502.CFX,2015-01-19,6860.744344691066,6893.296960200889,6584.982532843481,6584.982532843481,6204.07951457911,6204.07951457911,6214.556218421352,1063324.0,109446820.77,117624.0
IF.CFX,IF1502.CFX,2015-01-20,6204.07951457911,6214.556218421352,6179.384426950968,6452.152894843627,6173.7719070354815,6350.379200376133,6369.087600094422,1734080.0,176403421.806,105907.0
IF.CFX,IF1502.CFX,2015-01-21,6350.379200376133,6369.087600094422,6370.21010407752,6700.974611096875,6370.21010407752,6633.998540105399,6648.96525988003,1459796.0,153172583.772,112574.0
IF.CFX,IF1502.CFX,2015-01-22,6633.998540105399,6648.96525988003,6650.836099851859,6725.669698725017,6593.2142287195275,6662.435307677199,6686.382059316609,1192074.0,127499544.57,108107.0
IF.CFX,IF1502.CFX,2015-01-23,6662.435307677199,6686.382059316609,6696.858763158851,6826.6950572037795,6644.475243947641,6729.411378668675,6694.987923187022,1448937.0,156493659.222,103279.0
IF.CFX,IF1502.CFX,2015-01-26,6729.411378668675,6694.987923187022,6744.378098443306,6800.877465592539,6681.5178753898535,6785.162409829177,6773.563202003837,1064911.0,115139718.03,107650.0
IF.CFX,IF1502.CFX,2015-01-27,6785.162409829177,6773.563202003837,6808.7349934742215,6815.470017372805,6563.280789170265,6687.504563299706,6706.961299006727,1322288.0,142051894.584,108253.0
IF.CFX,IF1502.CFX,2015-01-28,6687.504563299706,6706.961299006727,6673.660347508172,6741.758922482745,6568.519141091386,6592.0917247364305,6612.296796432183,1367393.0,145780042.002,108348.0
IF.CFX,IF1502.CFX,2015-01-29,6592.0917247364305,6612.296796432183,6506.781422021031,6578.995844933628,6455.894574787285,6535.966525581563,6534.095685609734,1232704.0,129021166.37,102412.0
IF.CFX,IF1502.CFX,2015-01-30,6535.966525581563,6534.095685609734,6559.913277220973,6609.303452477257,6398.272703654953,6415.484431395779,6467.493782612623,1374952.0,143311403.904,104079.0
IF.CFX,IF1502.CFX,2015-02-02,6415.484431395779,6467.493782612623,6280.409785429731,6411.368583457755,6272.926425542415,6355.2433843028875,6310.717392973359,1094811.0,111164579.28,110408.0
IF.CFX,IF1502.CFX,2015-02-03,6355.2433843028875,6310.717392973359,6360.855904218374,6486.576350325278,6324.561608764893,6464.5004386576975,6451.404558854895,1224371.0,125454943.476,115571.0
IF.CFX,IF1502.CFX,2015-02-04,6464.5004386576975,6451.404558854895,6495.556382190058,6564.029125158997,6329.051624697283,6345.889184443743,6408.749407497195,1228877.0,127573378.314,117899.0
IF.CFX,IF1502.CFX,2015-02-05,6345.889184443743,6408.749407497195,6547.565733406903,6617.160980358938,6259.082209750881,6277.042273480438,6360.481736224009,1513768.0,156837943.2,112731.0
IF.CFX,IF1502.CFX,2015-02-06,6277.042273480438,6360.481736224009,6288.641481305778,6342.895840488817,6149.825155396071,6257.211369779052,6214.182050426986,1318691.0,132565731.9,102940.0
IF.CFX,IF1502.CFX,2015-02-09,6257.211369779052,6214.182050426986,6228.400434212886,6361.23007221274,6202.957010596012,6316.329912888846,6294.254001221265,1240607.0,124978134.024,97718.0
IF.CFX,IF1502.CFX,2015-02-10,6316.329912888846,6294.254001221265,6315.207408905749,6436.437839080264,6274.797265514244,6430.825319164777,6386.673495829614,1263639.0,129007678.536,95890.0
IF.CFX,IF1502.CFX,2015-02-11,6430.825319164777,6386.673495829614,6442.424526990116,6491.066366257668,6422.59362328873,6448.785382894334,6453.649566821089,1011176.0,104691823.638,90564.0
IF.CFX,IF1502.CFX,2015-02-12,6448.785382894334,6453.649566821089,6453.649566821089,6491.8147022464,6396.401863683124,6465.248774646429,6476.099646483037,817005.0,84480867.378,79157.0
IF.CFX,IF1502.CFX,2015-02-13,6465.248774646429,6476.099646483037,6478.344654449232,6606.310108522331,6468.616286595721,6484.331342359084,6515.387285891445,870585.0,91210012.782,63779.0
IF.CFX,IF1502.CFX,2015-02-16,6484.331342359084,6515.387285891445,6488.073022302742,6566.274133125192,6488.073022302742,6560.661613209705,6553.1782533223895,327353.0,34275631.446,35118.0
IF.CFX,IF1502.CFX,2015-02-17,6560.661613209705,6553.1782533223895,6566.648301119557,6622.773500274426,6564.403293153363,6583.485860866018,6588.724212787139,173039.0,18309779.928,15389.0
IF.CFX,IF1503.CFX,2015-02-25,6730.220002595117,6729.841687811385,6741.569446107082,6750.649000916654,6561.869923834306,6597.431513505129,6592.513421316611,847148.0,89324356.674,154073.0
IF.CFX,IF1503.CFX,2015-02-26,6597.431513505129,6592.513421316611,6597.809828288861,6841.444549012373,6570.571163860146,6833.499938553997,6784.6973314525485,1058250.0,112439307.45,169886.0
IF.CFX,IF1503.CFX,2015-02-27,6833.499938553997,6784.6973314525485,6837.661401175051,6855.06388122673,6756.702037456368,6785.453961020012,6790.750367992263,960924.0,103850586.054,164194.0
IF.CFX,IF1503.CFX,2015-03-02,6785.453961020012,6790.750367992263,6866.413324738694,6877.762768250659,6768.051480968333,6821.393865474567,6829.716790716675,1150857.0,124496510.064,160461.0
IF.CFX,IF1503.CFX,2015-03-03,6821.393865474567,6829.716790716675,6810.801051530067,6811.557681097532,6634.884677094613,6695.415042491758,6671.9595259003645,1131315.0,120674886.306,154446.0
IF.CFX,IF1503.CFX,2015-03-04,6695.415042491758,6671.9595259003645,6681.795710277401,6739.299557404689,6625.805122285042,6683.308969412329,6697.306616410419,1180790.0,125321655.24,158544.0
IF.CFX,IF1503.CFX,2015-03-05,6683.308969412329,6697.306616410419,6677.255932872615,6684.065598979793,6569.814534292681,6632.993103175952,6613.320734421879,1189131.0,124973094.6,154214.0
IF.CFX,IF1503.CFX,2015-03-06,6632.993103175952,6613.320734421879,6636.776251013273,6675.742673737685,6583.812181290771,6601.971290909914,6600.079716991254,1017878.0,106990598.664,152092.0
IF.CFX,IF1503.CFX,2015-03-09,6601.971290909914,6600.079716991254,6566.031386455359,6762.37675921235,6469.939431387392,6742.326075674547,6732.8682060812425,1210246.0,126653824.758,150929.0
