date,open,high,low,close,volume,open_interest,∂ØÃ¨Ω·À„º€
2024-04-17,13070,13245,13025,13220,12226,11700,13130
2024-04-18,13250,13275,13030,13225,13573,11496,13155
2024-04-19,13230,13375,13080,13170,18181,11104,13210
2024-04-22,13185,13250,12910,12930,16626,11628,13115
2024-04-23,12900,12960,12800,12835,15447,10816,12870
2024-04-24,12820,12905,12750,12795,9934,9309,12815
2024-04-25,12835,12940,12715,12940,11016,6871,12830
2024-04-26,12910,13170,12675,13150,34760,12365,12915
2024-04-29,12980,13175,12950,13115,26268,11586,13060
2024-04-30,13150,13345,12940,12975,28965,11166,13135
2024-05-06,12915,13020,12870,12920,11682,11658,12935
2024-05-07,12960,13210,12935,13095,24180,10857,13090
2024-05-08,13070,13200,13065,13095,19206,10303,13125
2024-05-09,13095,13115,12930,13020,20123,9468,13015
2024-05-10,13050,13200,13045,13100,17943,7822,13130
2024-05-13,13270,13390,13015,13380,53136,27564,13200
2024-05-14,13420,13585,13200,13205,50351,31520,13415
2024-05-15,13210,13340,13130,13325,31326,33045,13240
2024-05-16,13320,13535,13200,13480,40458,36687,13360
2024-05-17,13480,13535,13415,13515,29373,37715,13470
2024-05-20,13520,13740,13435,13735,47436,39002,13585
2024-05-21,13740,13935,13595,13665,48352,37791,13775
2024-05-22,13680,13770,13505,13670,34049,37785,13660
2024-05-23,13660,13870,13510,13570,50713,38139,13685
2024-05-24,13570,13960,13565,13760,58589,35681,13760
2024-05-27,13820,13935,13665,13750,42665,24008,13795
2024-05-28,13760,14260,13760,13880,65419,22921,14025
2024-05-29,13960,14395,13885,14395,43735,23473,14080
2024-05-30,14395,14625,14230,14505,79061,21493,14405
2024-05-31,14510,14840,14170,14340,103548,19107,14485
2024-06-03,14380,14485,14065,14220,50053,17277,14280
2024-06-04,14245,14260,13990,14255,38862,16359,14120
2024-06-05,14220,14465,14140,14315,67179,17037,14305
2024-06-06,14375,14960,14255,14935,81252,22374,14555
2024-06-07,15050,16010,14930,15790,429239,33887,15590
2024-06-11,15850,16360,15265,15340,321868,31358,15715
2024-06-12,15395,16630,15315,16555,589970,57112,16005
2024-06-13,16645,16715,15390,15830,864358,42635,15980
2024-06-14,15830,16120,15360,15465,786403,40205,15700
2024-06-17,15400,15540,15150,15220,459577,37239,15335
2024-06-18,15245,15640,14995,15090,347166,41138,15335
2024-06-19,15005,15320,14885,15225,193960,37476,15135
2024-06-20,15255,15485,15080,15170,225178,33821,15265
2024-06-21,15240,15450,15070,15205,157867,28562,15265
2024-06-24,15180,15505,15000,15020,206460,30164,15275
2024-06-25,15080,15455,14925,15335,183048,23149,15225
2024-06-26,15280,15320,14890,15155,103569,16314,15045
2024-06-27,15130,15160,14715,14805,158453,42087,14885
2024-06-28,14880,14920,14640,14835,118976,33363,14790
2024-07-01,14950,15080,14705,15000,116895,36626,14865
2024-07-02,15045,15240,14930,15175,97861,36988,15060
2024-07-03,15215,15230,14975,15185,73926,34334,15095
2024-07-04,15170,15245,14860,14985,78794,32108,15145
2024-07-05,14985,15020,14715,14720,78219,29896,14850
2024-07-08,14750,14945,14675,14920,73503,29484,14800
2024-07-09,14950,15090,14810,15055,84508,28602,14960
2024-07-10,15045,15045,14540,14640,92808,26188,14765
2024-07-11,14680,14860,14680,14770,52033,21720,14770
2024-07-12,14800,14860,14655,14685,46755,21295,14755
2024-07-15,14780,14855,14555,14640,47107,20343,14680
2024-07-16,14495,14560,14375,14535,54296,45809,14485
2024-07-17,14550,14725,14500,14600,61638,46275,14620
2024-07-18,14600,14700,14500,14685,54949,47147,14600
2024-07-19,14605,14720,14460,14670,88057,47773,14595
2024-07-22,14735,14955,14670,14720,153760,53002,14805
2024-07-23,14720,14820,14570,14585,84295,52420,14690
2024-07-24,14560,14945,14560,14885,112205,58061,14800
2024-07-25,14895,14905,14600,14635,103416,48970,14720
2024-07-26,14645,14930,14640,14655,126259,40289,14780
2024-07-29,14630,14695,14425,14485,91799,37271,14565
2024-07-30,14440,14500,14140,14185,110307,34204,14255
2024-07-31,14195,14385,14070,14340,85613,25973,14225
2024-08-01,14360,14420,14240,14245,54988,23492,14325
2024-08-02,14240,14430,14225,14310,49459,20875,14325
2024-08-05,14230,14320,14020,14060,69959,18972,14170
2024-08-06,14020,14070,13795,13895,67838,17548,13920
2024-08-07,13940,14065,13840,14035,46924,16450,13965
2024-08-08,14055,14205,13970,14050,46743,15083,14090
2024-08-09,14050,14235,13995,14115,38173,13254,14110
2024-08-12,14135,14170,13950,14150,30575,12220,14065
2024-08-13,14100,14310,14060,14275,54988,48161,14215
2024-08-14,14275,14290,14115,14135,53948,48274,14200
2024-08-15,14155,14385,14060,14345,74191,48982,14225
2024-08-16,14350,14395,14205,14210,59561,50427,14300
2024-08-19,14190,14455,14120,14435,61260,52843,14310
2024-08-20,14435,14660,14350,14605,66153,55843,14465
2024-08-21,14570,14650,14525,14610,46915,56820,14590
2024-08-22,14650,14685,14510,14595,50782,55478,14595
2024-08-23,14590,14760,14565,14675,58256,54060,14665
2024-08-26,14700,14820,14615,14810,61849,38934,14715
2024-08-27,14825,15025,14740,15010,50646,38561,14870
2024-08-28,15020,15450,14990,15215,140295,37759,15240
2024-08-29,15190,15360,15100,15155,77212,35952,15250
2024-08-30,15150,15215,15025,15120,81084,27898,15105
2024-09-02,15120,15130,14860,14925,67374,23214,14985
2024-09-03,14920,14960,14690,14725,51346,19512,14825
2024-09-04,14695,14765,14570,14585,40623,16613,14665
2024-09-05,14595,14820,14580,14705,48414,15332,14730
2024-09-06,14735,14950,14695,14935,49773,14115,14815
2024-09-09,14960,15065,14750,14980,72901,13054,14890
2024-09-10,15020,15145,14900,14950,50020,11562,15020
2024-09-11,14965,15080,14860,14975,88987,54059,14985
2024-09-12,15050,15405,15040,15375,128908,61265,15210
2024-09-13,15385,15565,15275,15370,93060,61610,15420
2024-09-18,15835,15970,15725,15870,94355,62730,15845
2024-09-19,15820,16240,15795,16125,116379,65736,16035
2024-09-20,16160,16185,15845,15870,100986,64504,16010
2024-09-23,15800,15820,15265,15355,126106,57479,15465
2024-09-24,15395,15875,15340,15865,100676,51614,15525
2024-09-25,15940,16580,15830,15885,189229,52983,0
2024-09-26,15720,16190,15670,15820,171865,36354,15910
2024-09-27,15935,15995,15575,15700,123412,29895,15750
2024-09-30,15695,16480,15630,16385,146609,23422,16000
2024-10-08,16570,16600,16090,16285,96107,22958,16325
2024-10-09,16285,16650,16220,16220,143574,23403,16450
2024-10-10,16220,16220,15310,15340,144186,22039,15785
2024-10-11,15415,15625,15390,15560,104999,18093,15500
2024-10-14,15580,15980,15475,15825,71002,17045,15725
2024-10-15,15920,15960,15675,15815,52256,15000,15825
2024-10-16,15800,15845,15355,15460,55585,13328,15630
2024-10-17,15405,15540,15245,15325,39070,11581,15400
2024-10-18,15250,15620,15250,15560,42290,10928,15520
2024-10-21,15580,15580,15010,15205,54958,9942,15185
2024-10-22,15320,15420,15105,15395,26150,8457,15255
2024-10-23,15315,15605,15305,15335,26028,7018,15425
2024-10-24,15170,15200,14975,15155,34632,30325,15065
2024-10-25,15150,15230,14905,15005,51113,31199,15060
2024-10-28,15000,15200,14920,14950,45134,32744,15080
2024-10-29,14880,15025,14695,14920,56938,34555,14880
2024-10-30,14850,14940,14675,14845,46280,35066,14810
2024-10-31,14830,14830,14660,14750,39604,36215,14740
2024-11-01,14670,14775,14430,14505,60619,40821,14575
2024-11-04,14515,14540,14205,14340,56799,42302,14330
2024-11-05,14350,14400,14215,14350,52213,43979,14295
2024-11-06,14300,14645,14250,14485,62507,41950,14425
2024-11-07,14535,14635,14290,14385,61020,44990,14475
2024-11-08,14385,14630,14000,14010,98941,49613,14395
2024-11-11,13950,14140,13820,13865,86253,48782,13990
2024-11-12,13815,13845,13395,13485,82315,53218,13610
2024-11-13,13520,13635,13425,13570,63816,49869,13515
2024-11-14,13570,13730,13155,13395,85641,49170,13540
2024-11-15,13440,13460,13120,13175,77961,52096,13245
2024-11-18,13215,13310,13035,13120,68988,52596,13140
2024-11-19,13150,13210,13005,13140,67045,51463,13120
2024-11-20,13070,13275,13045,13245,73747,51611,13160
2024-11-21,13210,13330,13085,13180,68971,53153,13190
2024-11-22,13205,13285,12660,12690,111373,58750,12925
2024-11-25,12720,12815,12580,12770,106879,51456,12700
2024-11-26,12780,12865,12655,12770,71505,49701,12755
2024-11-27,12770,12960,12715,12950,72906,44324,12820
2024-11-28,12950,12965,12800,12910,68296,39389,12875
2024-11-29,12905,13415,12895,13345,223345,37985,13255
2024-12-02,13385,13650,13285,13365,148940,34644,13495
2024-12-03,13405,13750,13330,13650,121749,34170,13490
2024-12-04,13630,13650,13255,13375,99582,32272,13435
2024-12-05,13370,13370,12980,13100,117650,28307,13170
2024-12-06,13160,13465,13100,13380,97494,26692,13295
2024-12-09,13350,13420,13040,13405,168044,75567,13225
2024-12-10,13505,13910,13450,13610,276339,77386,13655
2024-12-11,13650,13820,13585,13810,200908,81995,13710
2024-12-12,13780,13795,13465,13645,189014,76535,13595
2024-12-13,13630,13660,13320,13445,180856,72517,13450
2024-12-16,13455,13655,13420,13585,161345,76643,13540
2024-12-17,13580,13645,13470,13550,115646,74140,13560
2024-12-18,13530,13560,13305,13435,157624,71593,13415
2024-12-19,13435,13640,13345,13405,218012,68949,13490
2024-12-20,13400,13670,13315,13355,207170,70156,13505
2024-12-23,13315,13550,13105,13500,207372,65791,13320
2024-12-24,13415,13600,13385,13600,146075,64088,13495
2024-12-25,13645,13645,13290,13290,150185,58415,13470
2024-12-26,13305,13335,13075,13085,169214,50310,13185
2024-12-27,13090,13130,12930,13005,148882,42006,13035
2024-12-30,13050,13125,12870,13095,52635,57807,12970
2024-12-31,13205,13205,13070,13090,38130,59247,13130
2025-01-02,13000,13265,13000,13160,33517,59813,13180
2025-01-03,13195,13385,12875,13330,95581,61964,13170
2025-01-06,13240,13555,13205,13485,78072,61508,13395
2025-01-07,13630,13790,13520,13730,86109,67947,13630
2025-01-08,13750,13765,13470,13510,75812,67243,13610
2025-01-09,13505,13590,13350,13565,80859,65513,13485
2025-01-10,13570,13730,13390,13610,74379,64660,13540
2025-01-13,13670,14415,13610,14280,148716,70930,14135
2025-01-14,14280,14435,14130,14365,81612,69039,14255
2025-01-15,14365,14380,14145,14275,87906,69682,14240
2025-01-16,14295,14870,14220,14600,196261,74757,14670
2025-01-17,14600,14975,14520,14845,180667,75210,14770
2025-01-20,14840,15040,14715,14755,179629,73559,14880
2025-01-21,14820,15175,14770,14985,181804,74720,15025
2025-01-22,14975,14980,14710,14930,159599,68696,14820
2025-01-23,14980,15215,14715,14770,212657,60613,14905
2025-01-24,14715,14925,14510,14825,173971,48409,14665
2025-01-27,14745,14850,14560,14780,124629,29320,14705
2025-02-05,14700,14730,14390,14630,76765,29883,14540
2025-02-06,14540,14690,14340,14635,100399,29894,14500
2025-02-07,14520,14905,14475,14725,50186,39480,14770
2025-02-10,14725,14725,14410,14690,36097,37644,14530
2025-02-11,14720,14895,14510,14520,41877,40114,14685
2025-02-12,14550,14745,14505,14700,36437,42136,14610
2025-02-13,14750,14780,14110,14245,63189,46875,14420
2025-02-14,14300,14500,14235,14375,49516,47635,14385
2025-02-17,14325,14380,14100,14130,60346,53904,14215
2025-02-18,14190,14190,13930,13990,60129,58063,14025
2025-02-19,13950,14045,13740,13980,78691,60782,13880
2025-02-20,14000,14030,13890,13945,69139,64785,13950
2025-02-21,13950,14115,13710,13750,123830,71182,13920
2025-02-24,13750,13795,13580,13620,87818,72429,13670
2025-02-25,13580,13790,13580,13765,97905,61258,13715
2025-02-26,13770,13855,13520,13810,150309,44160,13705
2025-02-27,13880,13940,13745,13840,98840,36877,13840
2025-02-28,13850,14135,13790,14100,111179,33405,13925
2025-03-03,14100,14260,13975,14005,105544,29098,14125
2025-03-04,14000,14015,13760,13765,84535,29849,13890
2025-03-05,13715,13765,13540,13650,83729,27856,13645
2025-03-06,13700,13725,13510,13710,34637,27818,13630
2025-03-07,13710,13785,13600,13620,30711,28880,13695
2025-03-10,13600,13675,13400,13410,38945,31346,13535
2025-03-11,13495,13730,13370,13710,43277,32281,13555
2025-03-12,13680,13900,13670,13835,48863,31571,13775
2025-03-13,13830,13890,13650,13745,47115,31578,13765
2025-03-14,13760,13920,13720,13770,54478,33715,13815
2025-03-17,13775,13930,13605,13705,90740,37589,13705
2025-03-18,13750,13885,13680,13880,78280,39352,13800
2025-03-19,13890,13900,13710,13855,79838,39428,13800
2025-03-20,13845,13845,13565,13685,107898,36828,13675
2025-03-21,13655,13720,13525,13580,87939,38722,13605
2025-03-24,13570,13705,13510,13680,85143,37394,13590
2025-03-25,13650,13730,13525,13560,68722,37630,13625
2025-03-26,13630,13630,13425,13485,67517,36965,13515
2025-03-27,13510,13695,13465,13635,79019,35995,13580
2025-03-28,13620,13670,13525,13560,82344,32613,13590
2025-03-31,13585,13680,13470,13535,102484,30641,13560
2025-04-01,13555,13635,13465,13600,86377,27477,13550
2025-04-02,13605,13835,13570,13800,86710,30299,13725
2025-04-03,13835,13835,13165,13170,133137,28706,13500
2025-04-07,12555,12555,12555,12555,4069,26574,12555
2025-04-08,11700,12430,11700,11925,152060,23877,12205
2025-04-09,11925,11975,11350,11350,188405,28799,11585
2025-04-10,11300,12120,10955,11760,222660,23100,11475
2025-04-11,11695,11795,11505,11775,102110,21261,11635
2025-04-14,11730,11830,11630,11675,73041,20387,11725
2025-04-15,11650,11710,11365,11370,39022,28277,11520
2025-04-16,11420,11470,10940,11000,62988,35697,11215
2025-04-17,11110,11245,10905,11065,93153,38020,11070
2025-04-18,11085,11155,10750,10945,110542,41923,10940
2025-04-21,10940,11180,10715,11120,113030,41260,10970
2025-04-22,11100,11115,10895,10940,93106,42562,10970
2025-04-23,10900,11355,10895,11295,182967,44489,11070
2025-04-24,11230,11260,11050,11235,150950,41730,11160
2025-04-25,11240,11515,11190,11335,182590,42499,11340
2025-04-28,11305,11540,11260,11360,130875,38806,11410
2025-04-29,11360,11385,11155,11225,138802,32024,11260
2025-04-30,11310,11480,11225,11240,36737,41119,11360
2025-05-06,11200,11435,11070,11390,43128,47338,11310
2025-05-07,11355,11515,11305,11425,42085,52012,11400
2025-05-08,11400,11450,11260,11435,38802,56538,11350
2025-05-09,11425,11610,11415,11550,44023,62952,11520
2025-05-12,11570,12015,11330,11965,93199,69877,11690
2025-05-13,12250,12505,11875,12375,107741,72555,12130
2025-05-14,12520,12650,12330,12580,104247,75472,12490
2025-05-15,12650,12650,12255,12355,74190,70320,12440
2025-05-16,12305,12525,12175,12235,81935,75878,12345
2025-05-19,12220,12515,12195,12320,83246,76538,12335
2025-05-20,12270,12340,12070,12150,72466,74821,12200
2025-05-21,12110,12185,11945,12015,74459,74654,12070
2025-05-22,12080,12195,12015,12030,76779,71238,12115
2025-05-23,12015,12080,11730,11750,101603,69971,11915
2025-05-26,11695,11755,11425,11545,175284,52885,11575
2025-05-27,11595,11645,11520,11645,125942,46976,11585
2025-05-28,11625,11635,11090,11150,168727,43664,11330
2025-05-29,11200,11470,11195,11345,163945,33898,11345
2025-05-30,11055,11195,10930,10995,42083,42809,11060
2025-06-03,10925,11025,10595,10740,47318,48971,10765
2025-06-04,10700,10960,10700,10935,45275,49964,10825
2025-06-05,10970,10980,10760,10835,39853,52359,10865
2025-06-06,10800,11270,10800,11155,68501,54033,11115
2025-06-09,11110,11135,11000,11105,49933,54051,11070
2025-06-10,11115,11200,10990,11060,54930,56145,11090
2025-06-11,11080,11125,10845,11045,64844,60023,10985
2025-06-12,11070,11150,10840,10845,62918,60306,11025
2025-06-13,10845,11420,10780,11210,115733,58700,11145
2025-06-16,11250,11485,11100,11410,82602,59569,11275
2025-06-17,11345,11425,11255,11325,68845,56537,11320
