ts_code,M0_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,vol,amount,oi
NI.SHF,NI1507.SHF,2015-03-27,82984.16166315494,83796.92699800381,83632.73198086263,84322.3510528556,82631.1423763014,82984.16166315494,83066.25917172554,28860.0,292013.136,14364.0
NI.SHF,NI1507.SHF,2015-03-30,82984.16166315494,83066.25917172554,81284.74323574368,82097.50857059254,79486.80779804771,80808.57768603424,80775.73868260601,66684.0,656151.758,34186.0
NI.SHF,NI1507.SHF,2015-03-31,80808.57768603424,80775.73868260601,80455.55839918069,80619.75341632188,77040.30204264405,78025.47214549116,78772.55947348355,105600.0,1013274.91,54888.0
NI.SHF,NI1507.SHF,2015-04-01,78025.47214549116,78772.55947348355,77122.39955121464,77278.38481749877,74930.39607237982,75940.19542779811,76243.9562095093,158952.0,1476338.488,70960.0
NI.SHF,NI1507.SHF,2015-04-02,75940.19542779811,76243.9562095093,76243.9562095093,79306.1932791924,75981.2441820834,78944.9642414818,77434.3700837829,202848.0,1913386.812,80724.0
NI.SHF,NI1507.SHF,2015-04-03,78944.9642414818,77434.3700837829,78813.60822776884,80291.36338203952,78534.47669862883,79880.87583918656,79248.72502319298,150282.0,1450703.286,80998.0
NI.SHF,NI1507.SHF,2015-04-07,79880.87583918656,79248.72502319298,80045.07085632773,80439.13889746658,78772.55947348355,79158.41776376533,79462.17854547653,75688.0,732658.128,83542.0
NI.SHF,NI1507.SHF,2015-04-08,79158.41776376533,79462.17854547653,77582.14559920995,78509.84744605765,76596.97549636285,77130.6093020717,77541.09684492466,183088.0,1729307.818,95102.0
NI.SHF,NI1507.SHF,2015-04-09,77130.6093020717,77541.09684492466,77541.09684492466,78206.08666434645,77073.14104607228,77417.95058206878,77582.14559920995,160974.0,1521333.544,99084.0
NI.SHF,NI1507.SHF,2015-04-10,77417.95058206878,77582.14559920995,77582.14559920995,77968.00388949174,76498.45848607813,77614.9846026382,77237.33606321347,137722.0,1295809.032,105628.0
NI.SHF,NI1507.SHF,2015-04-13,77614.9846026382,77237.33606321347,77401.53108035466,78542.68644948589,76925.36553064521,78181.45741177528,77762.76011806526,180214.0,1707095.116,112858.0
